time_step,slot,phase,actions,placement
0,0,initial_before_any_decision,-,"server 0: 5,7,9 | server 1: 5 | server 2: - | server 3: 7,8 | server 4: 0,7,8 | server 5: 1,2,3,7,8 | server 6: 3,7 | server 7: 1,2,4,9 | server 8: 0,2,3,5,6,8,9 | server 9: 4,5"
755,755,after_slot_decision,"ADD:0,5;ADD:0,6;ADD:2,7;ADD:3,0;ADD:3,6;ADD:3,7;ADD:4,6;ADD:5,1;ADD:7,3;ADD:8,7;REMOVE:0,2;REMOVE:2,2;REMOVE:2,9;REMOVE:4,0;REMOVE:4,2;REMOVE:5,2;REMOVE:6,3;REMOVE:7,5;REMOVE:8,2;REMOVE:8,6","server 0: 3 | server 1: 5 | server 2: 6,7 | server 3: 7 | server 4: - | server 5: 0 | server 6: 0,3,4 | server 7: 0,2,3,4,6,7,8 | server 8: 2,8 | server 9: 5"
756,756,after_slot_decision,"ADD:2,2;ADD:3,2;ADD:3,4;ADD:4,2;ADD:4,3;ADD:5,7;ADD:5,8;ADD:7,1;ADD:7,8;ADD:8,4;ADD:8,5;REMOVE:3,0;REMOVE:3,6;REMOVE:4,6;REMOVE:5,9;REMOVE:7,3;REMOVE:7,7;REMOVE:8,8","server 0: - | server 1: 5,7 | server 2: 2,3,4,6,7 | server 3: 4 | server 4: 3,8 | server 5: 0,8 | server 6: 0 | server 7: 0,2,3,4,5,6,8 | server 8: 2,5,7 | server 9: -"
757,757,after_slot_decision,"ADD:0,2;ADD:0,8;ADD:3,5;ADD:3,9;ADD:4,8;ADD:5,0;ADD:7,6;ADD:8,2;REMOVE:0,5;REMOVE:0,6;REMOVE:2,2;REMOVE:3,2;REMOVE:3,4;REMOVE:4,3;REMOVE:4,7;REMOVE:5,8;REMOVE:6,2;REMOVE:6,7;REMOVE:7,1;REMOVE:7,2;REMOVE:8,4;REMOVE:8,7","server 0: 5 | server 1: 5 | server 2: 0,4,8 | server 3: - | server 4: - | server 5: 3,8 | server 6: 7 | server 7: 0,2,3,5 | server 8: 0,2,4,7 | server 9: 3"
758,758,after_slot_decision,"ADD:0,3;ADD:2,1;ADD:2,2;ADD:4,0;ADD:4,6;ADD:4,7;ADD:5,2;ADD:8,1;ADD:8,3;REMOVE:2,7;REMOVE:3,5;REMOVE:3,7;REMOVE:3,9;REMOVE:4,2;REMOVE:4,8;REMOVE:5,0;REMOVE:7,6;REMOVE:7,8;REMOVE:8,2;REMOVE:8,5","server 0: 4 | server 1: 2,5,8 | server 2: 0,2,5 | server 3: 0,8 | server 4: - | server 5: - | server 6: 4 | server 7: 0,4,5 | server 8: 0,2 | server 9: -"
759,759,after_slot_decision,"ADD:2,4;ADD:2,5;ADD:3,2;ADD:3,7;ADD:4,5;ADD:4,8;ADD:5,9;ADD:6,2;ADD:6,7;ADD:7,6;ADD:7,7;ADD:8,7;ADD:8,9;REMOVE:0,3;REMOVE:0,7;REMOVE:2,1;REMOVE:2,2;REMOVE:4,0;REMOVE:4,6;REMOVE:5,1;REMOVE:5,7;REMOVE:8,1;REMOVE:8,3","server 0: - | server 1: - | server 2: 0,3,5,6 | server 3: - | server 4: 2 | server 5: 2,4 | server 6: 7 | server 7: 3,4,6,7,8 | server 8: 0,2,4 | server 9: 5,8"
760,760,after_slot_decision,"ADD:0,3;ADD:0,7;ADD:2,2;ADD:2,7;ADD:3,8;ADD:4,2;ADD:5,0;ADD:6,0;ADD:6,1;ADD:7,2;ADD:7,8;ADD:8,2;REMOVE:0,2;REMOVE:2,4;REMOVE:2,5;REMOVE:3,2;REMOVE:4,5;REMOVE:5,9;REMOVE:6,2;REMOVE:7,6;REMOVE:8,9","server 0: 5,6 | server 1: 6 | server 2: 2,4,5,7,8 | server 3: 0 | server 4: - | server 5: - | server 6: - | server 7: 0,2,3,4,6,7,8 | server 8: 0,2,3,4,7 | server 9: -"
761,761,after_slot_decision,"ADD:0,5;ADD:2,3;ADD:2,4;ADD:3,2;ADD:5,7;ADD:6,5;ADD:6,6;ADD:7,3;ADD:7,6;ADD:8,6;REMOVE:0,8;REMOVE:2,2;REMOVE:2,7;REMOVE:3,8;REMOVE:4,8;REMOVE:5,0;REMOVE:6,0;REMOVE:6,1;REMOVE:7,2;REMOVE:7,8;REMOVE:8,2","server 0: - | server 1: - | server 2: 3,4,5 | server 3: 0,2,7 | server 4: 2 | server 5: 0,6 | server 6: 6,7,8 | server 7: 0,3,4,5,6,7,8 | server 8: 2 | server 9: -"
762,762,after_slot_decision,"ADD:0,0;ADD:0,1;ADD:0,2;ADD:1,7;ADD:1,9;ADD:2,7;ADD:3,6;ADD:3,9;ADD:5,1;ADD:5,5;ADD:6,4;ADD:6,8;ADD:7,9;ADD:8,3;REMOVE:0,3;REMOVE:0,5;REMOVE:0,7;REMOVE:2,3;REMOVE:2,4;REMOVE:3,7;REMOVE:5,2;REMOVE:6,5;REMOVE:6,6;REMOVE:6,7;REMOVE:7,6;REMOVE:7,7;REMOVE:8,6","server 0: 0 | server 1: 0,5 | server 2: 0,3,4 | server 3: 7,8 | server 4: 6 | server 5: 5 | server 6: 3 | server 7: 1,2,4,5,8 | server 8: 2,6 | server 9: 1,3,7"
763,763,after_slot_decision,"ADD:0,5;ADD:0,6;ADD:0,7;ADD:2,2;ADD:3,7;ADD:4,3;ADD:4,8;ADD:5,4;ADD:5,8;ADD:7,2;ADD:7,7;ADD:7,8;ADD:8,8;REMOVE:0,0;REMOVE:0,1;REMOVE:0,2;REMOVE:1,7;REMOVE:1,9;REMOVE:3,2;REMOVE:3,6;REMOVE:4,2;REMOVE:5,1;REMOVE:5,5;REMOVE:5,7;REMOVE:6,4;REMOVE:6,8;REMOVE:7,3;REMOVE:7,9;REMOVE:8,3","server 0: - | server 1: - | server 2: 2,7 | server 3: 4 | server 4: 5 | server 5: 0 | server 6: 0 | server 7: 0,2,3,4,7,8 | server 8: 2,4,5,7,8 | server 9: 3"
764,764,after_slot_decision,"ADD:0,1;ADD:0,8;ADD:3,2;ADD:4,2;ADD:4,5;ADD:5,6;ADD:6,0;ADD:6,2;REMOVE:0,6;REMOVE:0,7;REMOVE:2,8;REMOVE:3,9;REMOVE:4,3;REMOVE:4,7;REMOVE:4,8;REMOVE:5,8;REMOVE:7,7","server 0: 6 | server 1: 0 | server 2: 2,3,4,6,7 | server 3: - | server 4: 5 | server 5: 0,4 | server 6: 5 | server 7: 2,3,8 | server 8: 0,7,8 | server 9: -"
765,765,after_slot_decision,"ADD:2,3;ADD:3,1;ADD:3,9;ADD:4,7;ADD:5,1;ADD:5,9;ADD:6,6;ADD:6,8;ADD:7,0;ADD:7,6;ADD:8,0;ADD:8,2;REMOVE:0,1;REMOVE:0,5;REMOVE:0,8;REMOVE:2,7;REMOVE:3,2;REMOVE:3,7;REMOVE:4,5;REMOVE:5,4;REMOVE:5,6;REMOVE:6,0;REMOVE:6,2;REMOVE:7,2;REMOVE:8,7;REMOVE:8,8","server 0: 7,8 | server 1: 3,5 | server 2: 2,4,8 | server 3: 2 | server 4: - | server 5: - | server 6: 6,7 | server 7: 4 | server 8: 6,7 | server 9: 3,5"
766,766,after_slot_decision,"ADD:0,5;ADD:0,7;ADD:0,9;ADD:2,6;ADD:2,7;ADD:3,0;ADD:3,2;ADD:4,8;ADD:5,6;ADD:5,7;ADD:6,5;ADD:6,7;ADD:7,2;ADD:7,7;ADD:8,7;ADD:8,8;ADD:8,9;REMOVE:2,2;REMOVE:2,3;REMOVE:3,1;REMOVE:3,9;REMOVE:5,1;REMOVE:5,9;REMOVE:6,6;REMOVE:7,0;REMOVE:7,6;REMOVE:7,8;REMOVE:8,0;REMOVE:8,2","server 0: 3 | server 1: - | server 2: 3,4,7 | server 3: - | server 4: - | server 5: 0,6 | server 6: 2,5 | server 7: 0,2,4,5,6,7,8 | server 8: 4,6,8 | server 9: 0,8"
767,767,after_slot_decision,"ADD:0,2;ADD:0,8;ADD:1,6;ADD:1,7;ADD:2,3;ADD:2,8;ADD:4,5;ADD:4,6;ADD:5,4;ADD:6,9;ADD:7,3;ADD:8,1;ADD:8,2;REMOVE:0,5;REMOVE:0,9;REMOVE:2,7;REMOVE:3,0;REMOVE:3,2;REMOVE:4,2;REMOVE:4,7;REMOVE:5,7;REMOVE:6,7;REMOVE:7,7;REMOVE:8,7;REMOVE:8,9","server 0: - | server 1: 8 | server 2: 0,7,8 | server 3: 2,7 | server 4: 5 | server 5: 4,6 | server 6: 1,2,4,5 | server 7: 0,1 | server 8: 0,2,4,6,8 | server 9: 6"
768,768,after_slot_decision,"ADD:0,3;ADD:4,4;ADD:4,7;ADD:6,2;ADD:7,0;ADD:7,6;ADD:7,7;REMOVE:0,7;REMOVE:0,8;REMOVE:1,6;REMOVE:1,7;REMOVE:2,3;REMOVE:2,6;REMOVE:2,8;REMOVE:4,6;REMOVE:4,8;REMOVE:5,4;REMOVE:5,6;REMOVE:6,5;REMOVE:6,9;REMOVE:7,2;REMOVE:7,3;REMOVE:8,1","server 0: 7 | server 1: - | server 2: 0,6,8 | server 3: 0 | server 4: 4 | server 5: 4 | server 6: 7 | server 7: 4,7 | server 8: 6,8 | server 9: -"
769,769,after_slot_decision,"ADD:0,6;ADD:0,7;ADD:4,8;ADD:5,1;ADD:5,3;ADD:7,2;ADD:7,8;ADD:8,1;REMOVE:0,2;REMOVE:0,3;REMOVE:4,4;REMOVE:6,2;REMOVE:6,8;REMOVE:7,0;REMOVE:7,6;REMOVE:8,2","server 0: - | server 1: 5,8 | server 2: 7 | server 3: 5 | server 4: - | server 5: 4 | server 6: 0 | server 7: 0,4,7 | server 8: 4,7,8 | server 9: -"
770,770,after_slot_decision,"ADD:0,3;ADD:0,5;ADD:3,4;ADD:3,7;ADD:4,0;ADD:4,6;ADD:5,2;ADD:5,7;ADD:8,2;ADD:8,7;REMOVE:0,6;REMOVE:4,5;REMOVE:4,8;REMOVE:5,1;REMOVE:5,3;REMOVE:8,1;REMOVE:8,8","server 0: 4 | server 1: - | server 2: 5,7,8 | server 3: 0 | server 4: 3 | server 5: 0 | server 6: 4 | server 7: 0,3,4,5,7,8 | server 8: 7 | server 9: -"
771,771,after_slot_decision,"ADD:0,9;ADD:5,9;ADD:7,4;ADD:8,6;ADD:8,9;REMOVE:0,3;REMOVE:0,5;REMOVE:3,4;REMOVE:3,7;REMOVE:4,0;REMOVE:5,7;REMOVE:7,2;REMOVE:7,7;REMOVE:8,2;REMOVE:8,7","server 0: - | server 1: - | server 2: 5 | server 3: - | server 4: 7 | server 5: - | server 6: 4,8 | server 7: 0,4 | server 8: 7 | server 9: 0,5,8"
772,772,after_slot_decision,"ADD:4,0;ADD:4,8;ADD:5,5;ADD:5,7;ADD:7,2;ADD:7,7;ADD:8,7;ADD:8,8;REMOVE:0,7;REMOVE:0,9;REMOVE:4,6;REMOVE:5,2;REMOVE:7,4;REMOVE:8,6;REMOVE:8,9","server 0: 4 | server 1: - | server 2: 7 | server 3: - | server 4: - | server 5: 5 | server 6: - | server 7: 4,5,7,8 | server 8: 4,7,8 | server 9: 5"
773,773,after_slot_decision,"ADD:2,1;ADD:2,6;ADD:3,1;ADD:3,9;ADD:4,1;ADD:4,2;ADD:7,3;ADD:8,0;ADD:8,2;REMOVE:4,0;REMOVE:4,8;REMOVE:5,5;REMOVE:7,8;REMOVE:8,7;REMOVE:8,8","server 0: 8 | server 1: 2,3,4 | server 2: 4,7,8 | server 3: 7 | server 4: - | server 5: - | server 6: 2 | server 7: 4,5,7 | server 8: - | server 9: 3,5"
774,774,after_slot_decision,"ADD:1,1;ADD:1,9;ADD:2,7;ADD:4,8;ADD:4,9;ADD:5,2;ADD:7,8;ADD:8,7;REMOVE:2,1;REMOVE:3,1;REMOVE:3,9;REMOVE:4,1;REMOVE:4,7;REMOVE:5,9;REMOVE:7,3;REMOVE:8,0","server 0: - | server 1: 1 | server 2: 4,5,7,8 | server 3: - | server 4: - | server 5: - | server 6: 2 | server 7: 2,5,7,8 | server 8: 4,7 | server 9: 1,4"
775,775,after_slot_decision,"ADD:2,4;ADD:2,8;ADD:3,2;ADD:3,4;ADD:4,3;ADD:4,7;ADD:5,4;ADD:5,8;ADD:6,2;ADD:6,5;ADD:7,1;ADD:7,5;ADD:8,5;ADD:8,9;REMOVE:1,1;REMOVE:1,9;REMOVE:2,6;REMOVE:2,7;REMOVE:4,8;REMOVE:4,9;REMOVE:5,2;REMOVE:5,7;REMOVE:7,2;REMOVE:7,7;REMOVE:8,2","server 0: - | server 1: 7 | server 2: 3,4,6 | server 3: 4 | server 4: 2,3,5 | server 5: 6,7,8 | server 6: - | server 7: 4,8 | server 8: 2,5,7 | server 9: 8"
776,776,after_slot_decision,"ADD:0,1;ADD:0,6;ADD:2,7;ADD:4,0;ADD:4,8;ADD:5,2;ADD:5,7;ADD:6,3;ADD:6,6;ADD:7,2;ADD:7,7;REMOVE:2,4;REMOVE:3,2;REMOVE:3,4;REMOVE:4,2;REMOVE:4,3;REMOVE:5,4;REMOVE:5,8;REMOVE:6,5;REMOVE:7,1;REMOVE:7,5;REMOVE:7,8;REMOVE:8,5","server 0: 4 | server 1: 0 | server 2: 5,6,7 | server 3: 6 | server 4: - | server 5: - | server 6: 0,6 | server 7: 2,4,5,7,8 | server 8: 2,4 | server 9: 8"
777,777,after_slot_decision,"ADD:1,2;ADD:1,5;ADD:2,2;ADD:3,2;ADD:3,7;ADD:4,2;ADD:4,9;ADD:6,5;ADD:6,7;ADD:7,5;ADD:7,6;ADD:7,8;ADD:8,6;ADD:8,8;REMOVE:0,1;REMOVE:0,6;REMOVE:2,8;REMOVE:4,0;REMOVE:4,7;REMOVE:4,8;REMOVE:5,2;REMOVE:5,7;REMOVE:6,2;REMOVE:6,3;REMOVE:7,2;REMOVE:7,7;REMOVE:8,7;REMOVE:8,9","server 0: - | server 1: - | server 2: 1,2,3,4 | server 3: - | server 4: - | server 5: 1,6,7 | server 6: 6,7,8 | server 7: 2,3,6 | server 8: 7,8 | server 9: 4"
778,778,after_slot_decision,"ADD:2,6;ADD:4,4;ADD:4,6;ADD:5,6;ADD:5,8;ADD:6,2;ADD:7,7;ADD:8,1;ADD:8,7;REMOVE:1,2;REMOVE:1,5;REMOVE:2,2;REMOVE:4,2;REMOVE:4,9;REMOVE:6,7;REMOVE:7,5;REMOVE:7,6;REMOVE:8,6;REMOVE:8,8","server 0: - | server 1: 8 | server 2: 3,6 | server 3: - | server 4: 4 | server 5: 6 | server 6: 2,4,5,6 | server 7: 2,3,7,8 | server 8: 5,7 | server 9: -"
779,779,after_slot_decision,"ADD:2,2;ADD:3,8;ADD:4,2;ADD:4,3;ADD:4,7;ADD:5,9;ADD:6,1;ADD:6,7;ADD:7,2;ADD:7,9;ADD:8,2;ADD:8,9;REMOVE:3,2;REMOVE:4,4;REMOVE:4,6;REMOVE:5,6;REMOVE:6,2;REMOVE:6,5;REMOVE:7,7;REMOVE:8,1","server 0: - | server 1: 6 | server 2: 2,4,7,8 | server 3: 4 | server 4: - | server 5: - | server 6: 2,6 | server 7: 2,3,4,6,8 | server 8: 3,5,7 | server 9: 5,7,8"
780,780,after_slot_decision,"ADD:0,4;ADD:0,8;ADD:2,4;ADD:2,8;ADD:3,9;ADD:4,8;ADD:4,9;ADD:5,0;ADD:5,1;ADD:5,7;ADD:6,3;ADD:6,8;ADD:7,3;ADD:7,4;ADD:7,7;ADD:8,3;ADD:8,8;REMOVE:2,2;REMOVE:2,6;REMOVE:2,7;REMOVE:3,8;REMOVE:4,2;REMOVE:4,3;REMOVE:5,8;REMOVE:5,9;REMOVE:6,1;REMOVE:6,6;REMOVE:7,2;REMOVE:7,8;REMOVE:7,9;REMOVE:8,2;REMOVE:8,7;REMOVE:8,9","server 0: 5 | server 1: 5 | server 2: - | server 3: 6,7,8 | server 4: 0,2,7 | server 5: - | server 6: - | server 7: 3,4,5,6,7 | server 8: 0,2,4,6,8 | server 9: 3,4"
781,781,after_slot_decision,"ADD:1,7;ADD:1,9;ADD:2,3;ADD:2,7;ADD:3,2;ADD:3,3;ADD:4,0;ADD:5,5;ADD:6,2;ADD:6,4;ADD:7,2;ADD:7,9;REMOVE:0,8;REMOVE:2,4;REMOVE:3,9;REMOVE:4,9;REMOVE:5,1;REMOVE:5,7;REMOVE:6,3;REMOVE:6,8;REMOVE:7,4","server 0: 4,5 | server 1: - | server 2: 3,6,7 | server 3: 2,3,7,8 | server 4: 0,6 | server 5: 5 | server 6: - | server 7: 1,2,3,4,6,7 | server 8: 2,4,8 | server 9: 1,7"
782,782,after_slot_decision,"ADD:1,4;ADD:1,8;ADD:2,6;ADD:3,6;ADD:4,2;ADD:5,3;ADD:5,9;ADD:6,5;ADD:7,0;ADD:7,6;ADD:8,2;ADD:8,7;REMOVE:0,4;REMOVE:1,7;REMOVE:1,9;REMOVE:2,3;REMOVE:2,8;REMOVE:3,2;REMOVE:3,3;REMOVE:4,0;REMOVE:4,8;REMOVE:5,0;REMOVE:5,5;REMOVE:6,4;REMOVE:6,7;REMOVE:7,2;REMOVE:7,3;REMOVE:7,9;REMOVE:8,3;REMOVE:8,8","server 0: 7 | server 1: - | server 2: 4,6,8 | server 3: 5 | server 4: 1 | server 5: 6 | server 6: 2,3,7 | server 7: 2,3,4,7,8 | server 8: 1 | server 9: 5"
783,783,after_slot_decision,"ADD:0,7;ADD:0,8;ADD:2,9;ADD:3,8;ADD:3,9;ADD:4,1;ADD:4,3;ADD:4,8;ADD:5,2;ADD:5,4;ADD:6,7;ADD:6,9;ADD:7,5;ADD:7,8;ADD:8,8;REMOVE:1,4;REMOVE:1,8;REMOVE:2,6;REMOVE:3,6;REMOVE:4,2;REMOVE:4,7;REMOVE:5,3;REMOVE:5,9;REMOVE:6,2;REMOVE:6,5;REMOVE:7,0;REMOVE:7,6;REMOVE:8,2","server 0: - | server 1: 4 | server 2: 5 | server 3: 4 | server 4: 5 | server 5: 7 | server 6: - | server 7: 0,2,3,6,7,8 | server 8: 0,3,4,7,8 | server 9: 2,3,6"
784,784,after_slot_decision,"ADD:0,2;ADD:0,9;ADD:1,2;ADD:1,3;ADD:2,2;ADD:2,8;ADD:3,6;ADD:4,0;ADD:4,6;ADD:4,7;ADD:5,8;ADD:5,9;ADD:7,9;ADD:8,0;REMOVE:0,7;REMOVE:0,8;REMOVE:2,7;REMOVE:2,9;REMOVE:3,7;REMOVE:3,9;REMOVE:4,1;REMOVE:4,3;REMOVE:4,8;REMOVE:5,2;REMOVE:5,4;REMOVE:7,5;REMOVE:7,7","server 0: 4,8 | server 1: - | server 2: 0,1,2 | server 3: 1 | server 4: - | server 5: - | server 6: 3,4 | server 7: 4,6,8 | server 8: 2,3,5,7,8 | server 9: 0,5,6,7"
785,785,after_slot_decision,"ADD:0,3;ADD:0,8;ADD:1,6;ADD:1,9;ADD:2,7;ADD:3,3;ADD:3,9;ADD:4,2;ADD:4,5;ADD:5,2;ADD:6,1;ADD:6,2;ADD:6,5;ADD:7,2;ADD:7,7;ADD:8,2;REMOVE:0,9;REMOVE:1,2;REMOVE:1,3;REMOVE:2,8;REMOVE:3,6;REMOVE:3,8;REMOVE:4,0;REMOVE:4,6;REMOVE:4,7;REMOVE:5,9;REMOVE:6,7;REMOVE:6,9;REMOVE:7,9;REMOVE:8,0;REMOVE:8,7","server 0: - | server 1: 6 | server 2: 0,2,4,5,6,7,8 | server 3: 0,3 | server 4: - | server 5: 4,6 | server 6: 1 | server 7: 2,7 | server 8: 0,5,7,8 | server 9: 1,3"
786,786,after_slot_decision,"ADD:0,6;ADD:2,1;ADD:2,8;ADD:3,7;ADD:4,6;ADD:4,7;ADD:5,7;ADD:6,0;ADD:6,8;ADD:8,1;ADD:8,6;REMOVE:0,2;REMOVE:0,3;REMOVE:1,6;REMOVE:1,9;REMOVE:2,2;REMOVE:2,7;REMOVE:3,9;REMOVE:4,2;REMOVE:6,1;REMOVE:6,2;REMOVE:6,5;REMOVE:7,8;REMOVE:8,2;REMOVE:8,8","server 0: 6 | server 1: 2,8 | server 2: 5,7 | server 3: 3 | server 4: - | server 5: 4 | server 6: 0,4,8 | server 7: 3,4,5,7 | server 8: 0,2,5,6 | server 9: -"
787,787,after_slot_decision,"ADD:0,3;ADD:0,7;ADD:2,9;ADD:3,8;ADD:5,4;ADD:5,6;ADD:6,2;ADD:6,7;ADD:7,5;ADD:7,6;ADD:8,7;ADD:8,8;REMOVE:0,6;REMOVE:3,3;REMOVE:5,2;REMOVE:5,7;REMOVE:5,8;REMOVE:6,0;REMOVE:7,2;REMOVE:8,1;REMOVE:8,6","server 0: - | server 1: 2 | server 2: 6 | server 3: 0 | server 4: 5 | server 5: 4,7 | server 6: 4,5,7 | server 7: 0,3,4,6,7,8 | server 8: 0,2,3,6,8 | server 9: 2"
788,788,after_slot_decision,"ADD:0,4;ADD:3,9;ADD:4,8;ADD:5,1;ADD:5,3;ADD:6,5;ADD:6,6;ADD:7,3;ADD:7,9;ADD:8,0;REMOVE:0,3;REMOVE:0,7;REMOVE:2,1;REMOVE:2,8;REMOVE:2,9;REMOVE:3,8;REMOVE:4,5;REMOVE:4,6;REMOVE:5,4;REMOVE:5,6;REMOVE:6,2;REMOVE:6,8;REMOVE:7,6;REMOVE:8,8","server 0: 8 | server 1: 5 | server 2: - | server 3: 5,7 | server 4: 0 | server 5: 6,7 | server 6: 6 | server 7: 3,4,6,7,8 | server 8: 0,4 | server 9: 3,7"
789,789,after_slot_decision,"ADD:0,5;ADD:0,6;ADD:0,7;ADD:2,7;ADD:2,8;ADD:5,7;ADD:5,9;ADD:7,6;ADD:8,8;ADD:8,9;REMOVE:0,4;REMOVE:0,8;REMOVE:5,1;REMOVE:5,3;REMOVE:7,3;REMOVE:7,9;REMOVE:8,0","server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: 0,6,7 | server 6: 0,6,7 | server 7: 0,2,3,4,5,6,7,8 | server 8: 2,4,8 | server 9: 3,5,8"
790,790,after_slot_decision,"ADD:0,2;ADD:2,2;ADD:4,2;ADD:5,6;ADD:6,1;ADD:6,8;ADD:7,2;ADD:7,8;ADD:8,5;REMOVE:0,5;REMOVE:0,6;REMOVE:2,8;REMOVE:4,8;REMOVE:5,9;REMOVE:6,6;REMOVE:6,7;REMOVE:7,5;REMOVE:7,6;REMOVE:8,7;REMOVE:8,9","server 0: - | server 1: 6 | server 2: 0,2,4,7 | server 3: - | server 4: - | server 5: 6,8 | server 6: 5 | server 7: 0,2,3,4,5,7 | server 8: 6,7,8 | server 9: 3"
791,791,after_slot_decision,"ADD:0,8;ADD:2,9;ADD:3,3;ADD:3,6;ADD:3,8;ADD:4,3;ADD:4,8;ADD:5,2;ADD:5,8;ADD:6,2;ADD:6,7;ADD:7,5;ADD:8,7;REMOVE:2,2;REMOVE:3,7;REMOVE:3,9;REMOVE:4,2;REMOVE:5,6;REMOVE:5,7;REMOVE:6,1;REMOVE:6,5;REMOVE:6,8;REMOVE:7,2;REMOVE:8,5","server 0: - | server 1: - | server 2: 0,5,6 | server 3: 3,4 | server 4: - | server 5: 7 | server 6: 3 | server 7: 0,2,4,6,7,8 | server 8: 0,3,4,5,7,8 | server 9: 2"
792,792,after_slot_decision,"ADD:0,6;ADD:2,0;ADD:2,6;ADD:3,7;ADD:4,9;ADD:6,1;ADD:6,8;ADD:7,0;ADD:7,6;ADD:8,0;REMOVE:0,2;REMOVE:0,8;REMOVE:2,9;REMOVE:3,3;REMOVE:3,6;REMOVE:4,3;REMOVE:4,8;REMOVE:5,2;REMOVE:5,8;REMOVE:6,7;REMOVE:7,5;REMOVE:7,8;REMOVE:8,8","server 0: 2,7,8 | server 1: 6 | server 2: 6 | server 3: - | server 4: - | server 5: - | server 6: 0,2,7 | server 7: 0,2,3,4,7,8 | server 8: 3,6 | server 9: 4"
793,793,after_slot_decision,"ADD:2,2;ADD:2,5;ADD:3,0;ADD:4,1;ADD:5,2;ADD:5,4;ADD:6,5;ADD:6,7;ADD:7,2;ADD:7,3;REMOVE:0,6;REMOVE:0,7;REMOVE:2,0;REMOVE:2,6;REMOVE:2,7;REMOVE:4,9;REMOVE:6,2;REMOVE:7,0;REMOVE:7,6;REMOVE:8,0;REMOVE:8,7","server 0: 3 | server 1: 4,6 | server 2: 2,5,7 | server 3: 7 | server 4: 5 | server 5: 2,6 | server 6: - | server 7: 3,4,6,7 | server 8: 3,6 | server 9: -"
794,794,after_slot_decision,"ADD:0,6;ADD:0,9;ADD:2,4;ADD:2,9;ADD:3,9;ADD:4,4;ADD:4,8;ADD:5,5;ADD:6,3;ADD:7,8;ADD:8,7;ADD:8,8;REMOVE:2,2;REMOVE:2,5;REMOVE:4,1;REMOVE:4,7;REMOVE:5,4;REMOVE:6,1;REMOVE:6,5;REMOVE:7,3","server 0: 3 | server 1: - | server 2: 5,7 | server 3: 6 | server 4: 2,4 | server 5: 5 | server 6: 0 | server 7: 3,6,7,8 | server 8: 3,4,6,7,8 | server 9: 0,2,3"
795,795,after_slot_decision,"ADD:0,2;ADD:0,7;ADD:0,8;ADD:2,2;ADD:2,7;ADD:3,2;ADD:4,2;ADD:4,7;ADD:5,4;ADD:5,8;ADD:6,2;ADD:6,9;ADD:8,2;REMOVE:0,6;REMOVE:0,9;REMOVE:2,4;REMOVE:2,9;REMOVE:3,0;REMOVE:3,9;REMOVE:4,4;REMOVE:4,8;REMOVE:5,2;REMOVE:5,5;REMOVE:6,3;REMOVE:6,7;REMOVE:7,2;REMOVE:8,8","server 0: - | server 1: - | server 2: 0,2,3,4,6,8 | server 3: - | server 4: 5 | server 5: - | server 6: - | server 7: 0,2,3,4,7,8 | server 8: 0,3,5,6,7 | server 9: 6"
796,796,after_slot_decision,"ADD:0,9;ADD:1,2;ADD:1,3;ADD:1,4;ADD:3,9;ADD:4,5;ADD:4,6;ADD:5,2;ADD:5,5;ADD:6,7;ADD:7,0;ADD:7,6;ADD:8,0;ADD:8,5;REMOVE:0,8;REMOVE:2,2;REMOVE:2,7;REMOVE:3,7;REMOVE:4,7;REMOVE:5,4;REMOVE:5,8;REMOVE:6,8;REMOVE:6,9;REMOVE:7,8;REMOVE:8,2;REMOVE:8,7","server 0: 7,8 | server 1: - | server 2: 0,1,3,4,5,6 | server 3: 1 | server 4: 1 | server 5: 4,5,8 | server 6: 4,7 | server 7: 0,6,7 | server 8: 3 | server 9: 0,3"
797,797,after_slot_decision,"ADD:0,1;ADD:1,1;ADD:1,6;ADD:3,7;ADD:4,7;ADD:4,9;ADD:5,3;ADD:5,8;ADD:6,4;ADD:6,8;ADD:8,3;ADD:8,9;REMOVE:0,2;REMOVE:0,9;REMOVE:1,2;REMOVE:1,3;REMOVE:1,4;REMOVE:3,8;REMOVE:4,2;REMOVE:4,5;REMOVE:4,6;REMOVE:5,2;REMOVE:5,5;REMOVE:6,2;REMOVE:6,7;REMOVE:7,0;REMOVE:8,0;REMOVE:8,5","server 0: - | server 1: 0,1 | server 2: 3 | server 3: 5,8 | server 4: 6 | server 5: - | server 6: 1,7 | server 7: 0,3,4,7 | server 8: 5,6 | server 9: 3,4,8"
798,798,after_slot_decision,"ADD:0,2;ADD:1,7;ADD:2,2;ADD:2,3;ADD:2,7;ADD:3,5;ADD:4,2;ADD:4,8;ADD:6,3;ADD:6,9;ADD:7,2;ADD:7,3;ADD:8,2;ADD:8,4;REMOVE:0,1;REMOVE:1,1;REMOVE:3,9;REMOVE:4,7;REMOVE:4,9;REMOVE:5,3;REMOVE:5,8;REMOVE:6,4;REMOVE:7,6;REMOVE:8,3;REMOVE:8,9","server 0: - | server 1: - | server 2: 0,2,3,4,7,8 | server 3: 2,6,7 | server 4: 8 | server 5: 3 | server 6: 1 | server 7: 0,1,2,3,7 | server 8: 4,6 | server 9: 6"
